authors	deposited_during_datathon	Run	BioSample	BioProject	collection_year	geo_loc_name_country	lat_lon	latitude	longitude	env_broad_scale	env_local_scale	env_medium_original	host_common_name	host_latin_name	animal_gut	dna_extraction_method	dna_extraction_amount	library_selection	platform	sequencing_platform	instrument	library_layout	datastore_filetype	doi_publication
Cerecetto_Leoni_Babin	yes	SRR22214864	SAMN31639810	PRJNA899016	2018	Uruguay	"-33.15544,-54.29281"	-33.15544	-54.29281	Organism	Avena sativa	Rhizosphere	Oat	Avena sativa L.	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	No publication associated to this sequence by the release date of the Datathon's report
Cerecetto_Leoni_Babin	yes	SRR22214865	SAMN31639809	PRJNA899016	2018	Uruguay	"-33.15544,-54.29281"	-33.15544	-54.29281	Organism	Avena sativa	Rhizosphere	Oat	Avena sativa L.	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	No publication associated to this sequence by the release date of the Datathon's report
Cerecetto_Leoni_Babin	yes	SRR22214866	SAMN31639808	PRJNA899016	2018	Uruguay	"-33.15544,-54.29281"	-33.15544	-54.29281	Organism	Avena sativa	Rhizosphere	Oat	Avena sativa L.	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	No publication associated to this sequence by the release date of the Datathon's report
Cerecetto_Leoni_Babin	yes	SRR22214868	SAMN31639807	PRJNA899016	2018	Uruguay	"-33.15544,-54.29281"	-33.15544	-54.29281	Organism	Avena sativa	Rhizosphere	Oat	Avena sativa L.	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	No publication associated to this sequence by the release date of the Datathon's report
Cerecetto_Leoni_Babin	yes	SRR22214869	SAMN31639806	PRJNA899016	2018	Uruguay	"-33.15544,-54.29281"	-33.15544	-54.29281	Organism	Avena sativa	Rhizosphere	Oat	Avena sativa L.	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	No publication associated to this sequence by the release date of the Datathon's report
Cerecetto_Leoni_Babin	yes	SRR22214870	SAMN31639805	PRJNA899016	2018	Uruguay	"-33.15544,-54.29281"	-33.15544	-54.29281	Organism	Avena sativa	Rhizosphere	Oat	Avena sativa L.	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	No publication associated to this sequence by the release date of the Datathon's report
Cerecetto_Leoni_Babin	yes	SRR22214871	SAMN31639804	PRJNA899016	2018	Uruguay	"-33.15544,-54.29281"	-33.15544	-54.29281	Organism	Avena sativa	Rhizosphere	Oat	Avena sativa L.	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	No publication associated to this sequence by the release date of the Datathon's report
Cerecetto_Leoni_Babin	no	SRR12214827	SAMN15524361	PRJNA646084	2017	Uruguay	"-33.15544,-54.29281"	-33.15544	-54.29281	Organism	Beta vulgaris	Rhizosphere	Table beet	Beta vulgaris L. subsp. vulgaris (Conditiva Group)	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.1093/femsec/fiab023
Cerecetto_Leoni_Babin	no	SRR12214828	SAMN15524360	PRJNA646084	2017	Uruguay	"-33.15544,-54.29281"	-33.15544	-54.29281	Organism	Beta vulgaris	Rhizosphere	Table beet	Beta vulgaris L. subsp. vulgaris (Conditiva Group)	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.1093/femsec/fiab023
Cerecetto_Leoni_Babin	no	SRR12214829	SAMN15524359	PRJNA646084	2017	Uruguay	"-33.15544,-54.29281"	-33.15544	-54.29281	Organism	Beta vulgaris	Rhizosphere	Table beet	Beta vulgaris L. subsp. vulgaris (Conditiva Group)	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.1093/femsec/fiab023
Cerecetto_Leoni_Babin	no	SRR12214830	SAMN15524358	PRJNA646084	2017	Uruguay	"-33.15544,-54.29281"	-33.15544	-54.29281	Organism	Beta vulgaris	Rhizosphere	Table beet	Beta vulgaris L. subsp. vulgaris (Conditiva Group)	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.1093/femsec/fiab023
Cerecetto_Leoni_Babin	no	SRR12214831	SAMN15524357	PRJNA646084	2017	Uruguay	"-33.15544,-54.29281"	-33.15544	-54.29281	Organism	Beta vulgaris	Rhizosphere	Table beet	Beta vulgaris L. subsp. vulgaris (Conditiva Group)	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.1093/femsec/fiab023
Cerecetto_Leoni_Babin	no	SRR12214832	SAMN15524356	PRJNA646084	2017	Uruguay	"-33.15544,-54.29281"	-33.15544	-54.29281	Organism	Beta vulgaris	Rhizosphere	Table beet	Beta vulgaris L. subsp. vulgaris (Conditiva Group)	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.1093/femsec/fiab023
Cerecetto_Leoni_Babin	no	SRR12214833	SAMN15524355	PRJNA646084	2017	Uruguay	"-33.15544,-54.29281"	-33.15544	-54.29281	Organism	Beta vulgaris	Rhizosphere	Table beet	Beta vulgaris L. subsp. vulgaris (Conditiva Group)	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.1093/femsec/fiab023
Cerecetto_Leoni_Babin	no	SRR12214834	SAMN15524354	PRJNA646084	2017	Uruguay	"-33.15544,-54.29281"	-33.15544	-54.29281	Organism	Beta vulgaris	Rhizosphere	Table beet	Beta vulgaris L. subsp. vulgaris (Conditiva Group)	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.1093/femsec/fiab023
Cerecetto_Leoni_Babin	no	SRR12214836	SAMN15524353	PRJNA646084	2017	Uruguay	"-33.15544,-54.29281"	-33.15544	-54.29281	Organism	Beta vulgaris	Rhizosphere	Table beet	Beta vulgaris L. subsp. vulgaris (Conditiva Group)	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.1093/femsec/fiab023
Cerecetto_Leoni_Babin	no	SRR12214837	SAMN15524352	PRJNA646084	2017	Uruguay	"-33.15544,-54.29281"	-33.15544	-54.29281	Organism	Beta vulgaris	Rhizosphere	Table beet	Beta vulgaris L. subsp. vulgaris (Conditiva Group)	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.1093/femsec/fiab023
Cerecetto_Leoni_Babin	no	SRR12214838	SAMN15524351	PRJNA646084	2017	Uruguay	"-33.15544,-54.29281"	-33.15544	-54.29281	Organism	Beta vulgaris	Rhizosphere	Table beet	Beta vulgaris L. subsp. vulgaris (Conditiva Group)	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.1093/femsec/fiab023
Cerecetto_Leoni_Babin	no	SRR12214839	SAMN15524350	PRJNA646084	2017	Uruguay	"-33.15544,-54.29281"	-33.15544	-54.29281	Organism	Beta vulgaris	Rhizosphere	Table beet	Beta vulgaris L. subsp. vulgaris (Conditiva Group)	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.1093/femsec/fiab023
Figuerola	yes	SRR23930591	SAMN33844134	PRJNA947194	2014	Argentina	"-34.547930, -59.032006"	-34.54793	-59.032006	Other	Reactor	Anaerobic sludge	NA	NA	No	FastDNA SPIN kit for soil	0.5 ml	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	paired	Fastq	No publication associated to this sequence by the release date of the Datathon's report
Figuerola	yes	SRR23930592	SAMN33844133	PRJNA947194	2014	Argentina	"-34.547930, -59.032006"	-34.54793	-59.032006	Other	Reactor	Anaerobic sludge	NA	NA	No	FastDNA SPIN kit for soil	0.5 ml	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	paired	Fastq	No publication associated to this sequence by the release date of the Datathon's report
Figuerola	yes	SRR23930593	SAMN33844132	PRJNA947194	2014	Argentina	"-34.547930, -59.032006"	-34.54793	-59.032006	Other	Reactor	Anaerobic sludge	NA	NA	No	FastDNA SPIN kit for soil	0.5 ml	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	paired	Fastq	No publication associated to this sequence by the release date of the Datathon's report
Figuerola	yes	SRR23930596	SAMN33844129	PRJNA947194	2014	Argentina	"-34.547930, -59.032006"	-34.54793	-59.032006	Other	Reactor	Anaerobic sludge	NA	NA	No	FastDNA SPIN kit for soil	0.5 ml	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	paired	Fastq	No publication associated to this sequence by the release date of the Datathon's report
Figuerola	yes	SRR23930594	SAMN33844131	PRJNA947194	2014	Argentina	"-34.547930, -59.032006"	-34.54793	-59.032006	Other	Reactor	Anaerobic sludge	NA	NA	No	FastDNA SPIN kit for soil	0.5 ml	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	paired	Fastq	No publication associated to this sequence by the release date of the Datathon's report
Figuerola	yes	SRR23930595	SAMN33844130	PRJNA947194	2014	Argentina	"-34.547930, -59.032006"	-34.54793	-59.032006	Other	Reactor	Anaerobic sludge	NA	NA	No	FastDNA SPIN kit for soil	0.5 ml	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	paired	Fastq	No publication associated to this sequence by the release date of the Datathon's report
Figuerola	yes	SRR23930600	SAMN33844154	PRJNA947194	2014	Argentina	"-34.547930, -59.032006"	-34.54793	-59.032006	Other	Reactor	Anaerobic sludge	NA	NA	No	FastDNA SPIN kit for soil	0.5 ml	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	paired	Fastq	No publication associated to this sequence by the release date of the Datathon's report
Figuerola	yes	SRR23930601	SAMN33844153	PRJNA947194	2014	Argentina	"-34.547930, -59.032006"	-34.54793	-59.032006	Other	Reactor	Anaerobic sludge	NA	NA	No	FastDNA SPIN kit for soil	0.5 ml	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	paired	Fastq	No publication associated to this sequence by the release date of the Datathon's report
Figuerola	yes	SRR23930608	SAMN33844146	PRJNA947194	2015	Argentina	"-34.547930, -59.032006"	-34.54793	-59.032006	Other	Reactor	Anaerobic sludge	NA	NA	No	FastDNA SPIN kit for soil	0.5 ml	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	paired	Fastq	No publication associated to this sequence by the release date of the Datathon's report
Figuerola	yes	SRR23930609	SAMN33844145	PRJNA947194	2015	Argentina	"-34.547930, -59.032006"	-34.54793	-59.032006	Other	Reactor	Anaerobic sludge	NA	NA	No	FastDNA SPIN kit for soil	0.5 ml	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	paired	Fastq	No publication associated to this sequence by the release date of the Datathon's report
Figuerola	yes	SRR23930610	SAMN33844127	PRJNA947194	2015	Argentina	"-34.547930, -59.032006"	-34.54793	-59.032006	Other	Reactor	Anaerobic sludge	NA	NA	No	FastDNA SPIN kit for soil	0.5 ml	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	paired	Fastq	No publication associated to this sequence by the release date of the Datathon's report
Figuerola	yes	SRR23930602	SAMN33844152	PRJNA947194	2015	Argentina	"-34.547930, -59.032006"	-34.54793	-59.032006	Other	Reactor	Anaerobic sludge	NA	NA	No	FastDNA SPIN kit for soil	0.5 ml	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	paired	Fastq	No publication associated to this sequence by the release date of the Datathon's report
Figuerola	yes	SRR23930603	SAMN33844151	PRJNA947194	2015	Argentina	"-34.547930, -59.032006"	-34.54793	-59.032006	Other	Reactor	Anaerobic sludge	NA	NA	No	FastDNA SPIN kit for soil	0.5 ml	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	paired	Fastq	No publication associated to this sequence by the release date of the Datathon's report
Figuerola	yes	SRR23930604	SAMN33844150	PRJNA947194	2015	Argentina	"-34.547930, -59.032006"	-34.54793	-59.032006	Other	Reactor	Anaerobic sludge	NA	NA	No	FastDNA SPIN kit for soil	0.5 ml	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	paired	Fastq	No publication associated to this sequence by the release date of the Datathon's report
Figuerola	yes	SRR23930605	SAMN33844149	PRJNA947194	2015	Argentina	"-34.547930, -59.032006"	-34.54793	-59.032006	Other	Reactor	Anaerobic sludge	NA	NA	No	FastDNA SPIN kit for soil	0.5 ml	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	paired	Fastq	No publication associated to this sequence by the release date of the Datathon's report
Figuerola	yes	SRR23930606	SAMN33844148	PRJNA947194	2015	Argentina	"-34.547930, -59.032006"	-34.54793	-59.032006	Other	Reactor	Anaerobic sludge	NA	NA	No	FastDNA SPIN kit for soil	0.5 ml	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	paired	Fastq	No publication associated to this sequence by the release date of the Datathon's report
Figuerola	yes	SRR23930607	SAMN33844147	PRJNA947194	2014	Argentina	"-34.547930, -59.032006"	-34.54793	-59.032006	Other	Reactor	Anaerobic sludge	NA	NA	No	FastDNA SPIN kit for soil	0.5 ml	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	paired	Fastq	No publication associated to this sequence by the release date of the Datathon's report
Figuerola	yes	SRR23930611	SAMN33844144	PRJNA947194	2014	Argentina	"-34.547930, -59.032006"	-34.54793	-59.032006	Other	Reactor	Anaerobic sludge	NA	NA	No	FastDNA SPIN kit for soil	0.5 ml	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	paired	Fastq	No publication associated to this sequence by the release date of the Datathon's report
Figuerola	yes	SRR23930618	SAMN33844137	PRJNA947194	2014	Argentina	"-34.547930, -59.032006"	-34.54793	-59.032006	Other	Reactor	Anaerobic sludge	NA	NA	No	FastDNA SPIN kit for soil	0.5 ml	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	paired	Fastq	No publication associated to this sequence by the release date of the Datathon's report
Figuerola	yes	SRR23930619	SAMN33844136	PRJNA947194	2014	Argentina	"-34.547930, -59.032006"	-34.54793	-59.032006	Other	Reactor	Anaerobic sludge	NA	NA	No	FastDNA SPIN kit for soil	0.5 ml	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	paired	Fastq	No publication associated to this sequence by the release date of the Datathon's report
Figuerola	yes	SRR23930621	SAMN33844126	PRJNA947194	2014	Argentina	"-34.547930, -59.032006"	-34.54793	-59.032006	Other	Reactor	Anaerobic sludge	NA	NA	No	FastDNA SPIN kit for soil	0.5 ml	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	paired	Fastq	No publication associated to this sequence by the release date of the Datathon's report
Figuerola	yes	SRR23930612	SAMN33844143	PRJNA947194	2014	Argentina	"-34.547930, -59.032006"	-34.54793	-59.032006	Other	Reactor	Anaerobic sludge	NA	NA	No	FastDNA SPIN kit for soil	0.5 ml	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	paired	Fastq	No publication associated to this sequence by the release date of the Datathon's report
Figuerola	yes	SRR23930613	SAMN33844142	PRJNA947194	2014	Argentina	"-34.547930, -59.032006"	-34.54793	-59.032006	Other	Reactor	Anaerobic sludge	NA	NA	No	FastDNA SPIN kit for soil	0.5 ml	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	paired	Fastq	No publication associated to this sequence by the release date of the Datathon's report
Figuerola	yes	SRR23930614	SAMN33844141	PRJNA947194	2014	Argentina	"-34.547930, -59.032006"	-34.54793	-59.032006	Other	Reactor	Anaerobic sludge	NA	NA	No	FastDNA SPIN kit for soil	0.5 ml	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	paired	Fastq	No publication associated to this sequence by the release date of the Datathon's report
Figuerola	yes	SRR23930615	SAMN33844140	PRJNA947194	2015	Argentina	"-34.547930, -59.032006"	-34.54793	-59.032006	Other	Reactor	Anaerobic sludge	NA	NA	No	FastDNA SPIN kit for soil	0.5 ml	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	paired	Fastq	No publication associated to this sequence by the release date of the Datathon's report
Figuerola	yes	SRR23930616	SAMN33844139	PRJNA947194	2015	Argentina	"-34.547930, -59.032006"	-34.54793	-59.032006	Other	Reactor	Anaerobic sludge	NA	NA	No	FastDNA SPIN kit for soil	0.5 ml	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	paired	Fastq	No publication associated to this sequence by the release date of the Datathon's report
Figuerola	yes	SRR23930617	SAMN33844138	PRJNA947194	2015	Argentina	"-34.547930, -59.032006"	-34.54793	-59.032006	Other	Reactor	Anaerobic sludge	NA	NA	No	FastDNA SPIN kit for soil	0.5 ml	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	paired	Fastq	No publication associated to this sequence by the release date of the Datathon's report
Figuerola	yes	SRR23930620	SAMN33844135	PRJNA947194	2015	Argentina	"-34.547930, -59.032006"	-34.54793	-59.032006	Other	Reactor	Anaerobic sludge	NA	NA	No	FastDNA SPIN kit for soil	0.5 ml	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	paired	Fastq	No publication associated to this sequence by the release date of the Datathon's report
Figuerola	yes	SRR23930622	SAMN33844125	PRJNA947194	2015	Argentina	"-34.547930, -59.032006"	-34.54793	-59.032006	Other	Reactor	Anaerobic sludge	NA	NA	No	FastDNA SPIN kit for soil	0.5 ml	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	paired	Fastq	No publication associated to this sequence by the release date of the Datathon's report
Figuerola	yes	SRR23930598	SAMN33844155	PRJNA947194	2015	Argentina	"-34.547930, -59.032006"	-34.54793	-59.032006	Other	Reactor	Anaerobic sludge	NA	NA	No	FastDNA SPIN kit for soil	0.5 ml	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	paired	Fastq	No publication associated to this sequence by the release date of the Datathon's report
Figuerola	yes	SRR23930599	SAMN33844128	PRJNA947194	2015	Argentina	"-34.547930, -59.032006"	-34.54793	-59.032006	Other	Reactor	Anaerobic sludge	NA	NA	No	FastDNA SPIN kit for soil	0.5 ml	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	paired	Fastq	No publication associated to this sequence by the release date of the Datathon's report
Figuerola	yes	SRR23930597	SAMN33844156	PRJNA947194	2015	Argentina	"-34.547930, -59.032006"	-34.54793	-59.032006	Other	Reactor	Anaerobic sludge	NA	NA	No	FastDNA SPIN kit for soil	0.5 ml	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	paired	Fastq	No publication associated to this sequence by the release date of the Datathon's report
Pereira-Mora_Terra_Fernández-Scavino	no	SRR12933163	SAMN16555465	PRJNA672063	2016	Uruguay	"-32.55,-54.5"	-32.55	-54.5	Mineral	Soil	Cattle-pastures_1.  Three years of cattle pastures are followed by two years of rice crop. Soil samples were taken one week before seeding the first year of rice crop	NA	NA	No	MoBio PowerSoil DNA extraction kit	0.7 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.1016/j.apsoil.2022.104498
Pereira-Mora_Terra_Fernández-Scavino	no	SRR12933162	SAMN16555466	PRJNA672063	2016	Uruguay	"-32.55,-54.5"	-32.55	-54.5	Mineral	Soil	Cattle-pastures_2.  Three years of cattle pastures are followed by two years of rice crop. Soil samples were taken one week before seeding the first year of rice crop	NA	NA	No	MoBio PowerSoil DNA extraction kit	0.7 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.1016/j.apsoil.2022.104498
Pereira-Mora_Terra_Fernández-Scavino	no	SRR12933161	SAMN16555467	PRJNA672063	2016	Uruguay	"-32.55,-54.5"	-32.55	-54.5	Mineral	Soil	Cattle-pastures_3. Three years of cattle pastures are followed by two years of rice crop. Soil samples were taken one week before seeding the first year of rice crop	NA	NA	No	MoBio PowerSoil DNA extraction kit	0.7 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.1016/j.apsoil.2022.104498
Pereira-Mora_Terra_Fernández-Scavino	no	SRR12933166	SAMN16555462	PRJNA672063	2016	Uruguay	"-32.55,-54.5"	-32.55	-54.5	Mineral	Soil	Rice-crop_1. Rice crop is grown every year. Soil samples were taken one week before seeding of rice crop	NA	NA	No	MoBio PowerSoil DNA extraction kit	0.7 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.1016/j.apsoil.2022.104498
Pereira-Mora_Terra_Fernández-Scavino	no	SRR12933165	SAMN16555463	PRJNA672063	2016	Uruguay	"-32.55,-54.5"	-32.55	-54.5	Mineral	Soil	Rice-crop_2. Rice crop is grown every year. Soil samples were taken one week before seeding of rice crop	NA	NA	No	MoBio PowerSoil DNA extraction kit	0.7 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.1016/j.apsoil.2022.104498
Pereira-Mora_Terra_Fernández-Scavino	no	SRR12933164	SAMN16555464	PRJNA672063	2016	Uruguay	"-32.55,-54.5"	-32.55	-54.5	Mineral	Soil	Rice-crop_3. Rice crop is grown every year. Soil samples were taken one week before seeding of rice crop	NA	NA	No	MoBio PowerSoil DNA extraction kit	0.7 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.1016/j.apsoil.2022.104498
Pereira-Mora_Terra_Fernández-Scavino	no	SRR12933160	SAMN16555468	PRJNA672063	2016	Uruguay	"-32.55,-54.5"	-32.55	-54.5	Mineral	Soil	Soybean-crop_1. A year of rice crop is followed by a year of soybean crop. Soil samples were taken one week before seeding of rice crop	NA	NA	No	MoBio PowerSoil DNA extraction kit	0.7 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.1016/j.apsoil.2022.104498
Pereira-Mora_Terra_Fernández-Scavino	no	SRR12933159	SAMN16555469	PRJNA672063	2016	Uruguay	"-32.55,-54.5"	-32.55	-54.5	Mineral	Soil	Soybean-crop_2. A year of rice crop is followed by a year of soybean crop. Soil samples were taken one week before seeding of rice crop	NA	NA	No	MoBio PowerSoil DNA extraction kit	0.7 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.1016/j.apsoil.2022.104498
Pereira-Mora_Terra_Fernández-Scavino	no	SRR12933158	SAMN16555470	PRJNA672063	2016	Uruguay	"-32.55,-54.5"	-32.55	-54.5	Mineral	Soil	Soybean-crop_3. A year of rice crop is followed by a year of soybean crop. Soil samples were taken one week before seeding of rice crop	NA	NA	No	MoBio PowerSoil DNA extraction kit	0.7 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.1016/j.apsoil.2022.104498
Martinez	yes	SRR21878289	SAMN31257489	PRJNA889807	2019	Uruguay	"-34.9032800, -56.1881600"	-34.90328	-56.18816	Other	Biofilm	Hospital M1. 10 cm2 tank wall brushing	NA	NA	No	MoBio PowerLyzer PowerSoil kit	"10 cm2 tank wall brushing (0,01g dry mass)"	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	fastq	No publication associated to this sequence by the release date of the Datathon's report
Martinez	yes	SRR21878294	SAMN31257484	PRJNA889807	2018	Uruguay	"-34.9032800, -56.1881600"	-34.90328	-56.18816	Other	Biofilm	Hospital PR. 10 cm2 tank wall brushing	NA	NA	No	MoBio PowerLyzer PowerSoil kit	"10 cm2 tank wall brushing (0,01g dry mass)"	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	fastq	No publication associated to this sequence by the release date of the Datathon's report
Martinez	yes	SRR21878297	SAMN31257481	PRJNA889807	2018	Uruguay	"-34.9032800, -56.1881600"	-34.90328	-56.18816	Other	Biofilm	Residential Building 1. 10 cm2 tank wall brushing	NA	NA	No	MoBio PowerLyzer PowerSoil kit	"10 cm2 tank wall brushing (0,01g dry mass)"	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	fastq	No publication associated to this sequence by the release date of the Datathon's report
Martinez	yes	SRR21878296	SAMN31257482	PRJNA889807	2018	Uruguay	"-34.9032800, -56.1881600"	-34.90328	-56.18816	Other	Biofilm	Residential Building 2.10 cm2 tank wall brushing	NA	NA	No	MoBio PowerLyzer PowerSoil kit	"10 cm2 tank wall brushing (0,01g dry mass)"	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	fastq	No publication associated to this sequence by the release date of the Datathon's report
Martinez	yes	SRR21878293	SAMN31257485	PRJNA889807	2019	Uruguay	"-34.9032800, -56.1881600"	-34.90328	-56.18816	Other	Biofilm	Residential Building 4. 10 cm2 tank wall brushing	NA	NA	No	MoBio PowerLyzer PowerSoil kit	"10 cm2 tank wall brushing (0,01g dry mass)"	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	fastq	No publication associated to this sequence by the release date of the Datathon's report
Martinez	yes	SRR21878292	SAMN31257486	PRJNA889807	2019	Uruguay	"-34.9032800, -56.1881600"	-34.90328	-56.18816	Other	Biofilm	Residential Building 4. 10 cm2 tank wall brushing	NA	NA	No	MoBio PowerLyzer PowerSoil kit	"10 cm2 tank wall brushing (0,01g dry mass)"	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	fastq	No publication associated to this sequence by the release date of the Datathon's report
Martinez	yes	SRR21878291	SAMN31257487	PRJNA889807	2019	Uruguay	"-34.9032800, -56.1881600"	-34.90328	-56.18816	Other	Biofilm	Residential Building 5. 10 cm2 tank wall brushing	NA	NA	No	MoBio PowerLyzer PowerSoil kit	"10 cm2 tank wall brushing (0,01g dry mass)"	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	fastq	No publication associated to this sequence by the release date of the Datathon's report
Martinez	yes	SRR21878290	SAMN31257488	PRJNA889807	2019	Uruguay	"-34.9032800, -56.1881600"	-34.90328	-56.18816	Other	Biofilm	Residential Building 5. 10 cm2 tank wall brushing	NA	NA	No	MoBio PowerLyzer PowerSoil kit	"10 cm2 tank wall brushing (0,01g dry mass)"	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	fastq	No publication associated to this sequence by the release date of the Datathon's report
Martinez	yes	SRR21878295	SAMN31257483	PRJNA889807	2018	Uruguay	"-34.9032800, -56.1881600"	-34.90328	-56.18816	Other	Biofilm	Residential Building 2. 10 cm2 tank wall brushing	NA	NA	No	MoBio PowerLyzer PowerSoil kit	"10 cm2 tank wall brushing (0,01g dry mass) "	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	fastq	No publication associated to this sequence by the release date of the Datathon's report
Dominici	yes	SRR21883651	SAMN31253004	PRJNA834769	2019	Argentina	"-35.27082,-58.25456"	-35.27082	-58.25456	Other	Reactor	Water from a reactor with crude oil and water	NA	NA	No	E.Z.N.A. Soil DNA kit	100 ml filtered	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	No publication associated to this sequence by the release date of the Datathon's report
